datetime,A_Leq,A_L10,A_L95,C_Leq,C_L10,C_L95,source_file,noise_class
2013-12-27 14:17:00,63.98,65.48,61.24,67.56,70.58,63.08,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-06-23 13:55:00,61.93,64.86,57.43,64.13,66.35,59.73,DCC-NOISE-001003-2013-06-23T00-00-00.txt,0
2013-01-23 02:37:00,43.25,49.32,35.68,45.27,50.6,39.96,DCC-NOISE-001003-2013-01-23T00-00-00.txt,0
2013-02-19 11:50:00,67.73,71.1,54.24,67.95,70.66,57.68,DCC-NOISE-001003-2013-02-19T00-00-00.txt,1
2013-03-20 10:35:00,68.29,70.71,60.33,71.77,74.94,64.01,DCC-NOISE-001003-2013-03-20T00-00-00.txt,1
2013-12-28 08:45:00,57.49,61.27,52.67,59.05,62.76,54.94,DCC-NOISE-001003-2013-12-28T00-00-00.txt,0
2013-11-27 21:51:00,57.67,60.43,53.6,60.03,62.37,56.64,DCC-NOISE-001003-2013-11-27T00-00-00.txt,0
2013-05-16 12:05:00,61.31,65.07,53.98,63.48,67.7,56.55,DCC-NOISE-001003-2013-05-16T00-00-00.txt,0
2013-05-06 13:20:00,70.47,72.12,67.88,69.4,70.97,67.1,DCC-NOISE-001003-2013-05-06T00-00-00.txt,1
2013-12-27 10:32:00,64.95,69.22,59.03,73.64,78.85,62.79,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-03-23 16:45:00,64.17,66.36,61.28,65.14,68.5,61.23,DCC-NOISE-001003-2013-03-23T00-00-00.txt,1
2013-05-27 21:35:00,67.87,67.78,52.68,67.42,66.83,55.86,DCC-NOISE-001003-2013-05-27T00-00-00.txt,1
2013-12-24 16:05:00,64.36,66.22,61.21,66.07,67.69,62.84,DCC-NOISE-001003-2013-12-24T00-00-00.txt,1
2013-12-20 13:10:00,63.24,67.91,57.95,66.3,70.32,61.75,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-12-21 14:58:00,63.66,66.35,60.04,65.77,68.18,62.0,DCC-NOISE-001003-2013-12-21T00-03-00.txt,1
2013-05-27 17:35:00,63.14,69.94,53.86,64.38,69.74,57.33,DCC-NOISE-001003-2013-05-27T00-00-00.txt,1
2013-01-01 17:50:00,59.44,62.01,54.82,62.25,65.22,57.98,DCC-NOISE-001003-2013-01-01T00-00-00.txt,0
2013-03-21 11:55:00,67.3,68.88,64.5,71.87,74.04,67.91,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-12-18 23:15:00,57.6,61.25,52.55,62.08,65.65,56.41,DCC-NOISE-001003-2013-12-18T00-00-00.txt,0
2013-03-19 12:50:00,67.46,68.65,64.44,71.58,74.05,68.38,DCC-NOISE-001003-2013-03-19T00-00-00.txt,1
2013-11-04 08:27:00,60.82,62.66,58.91,63.97,65.96,61.88,DCC-NOISE-001003-2013-11-04T00-00-00.txt,0
2013-12-27 10:12:00,63.36,65.48,59.08,70.13,75.22,61.78,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-08-18 14:45:00,74.59,77.47,62.21,80.06,83.33,64.39,DCC-NOISE-001003-2013-08-18T00-00-00.txt,1
2013-11-29 09:36:00,60.79,63.31,56.98,63.34,65.27,59.66,DCC-NOISE-001003-2013-11-29T00-00-00.txt,0
2013-08-12 07:50:00,61.47,64.41,56.17,67.14,70.32,61.5,DCC-NOISE-001003-2013-08-12T00-00-00.txt,0
2013-04-27 19:50:00,55.76,60.23,47.15,59.66,63.62,52.21,DCC-NOISE-001003-2013-04-27T00-00-00.txt,0
2013-08-28 15:10:00,65.03,71.12,58.62,70.7,77.12,63.73,DCC-NOISE-001003-2013-08-28T00-00-00.txt,1
2013-05-01 10:50:00,69.93,72.95,65.24,75.38,78.74,70.59,DCC-NOISE-001003-2013-05-01T00-00-00.txt,1
2013-03-21 14:35:00,63.52,65.94,59.3,68.32,70.56,64.07,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-04-16 13:15:00,66.41,71.29,57.23,77.52,84.04,62.85,DCC-NOISE-001003-2013-04-16T00-00-00.txt,1
2013-05-04 16:10:00,65.37,71.93,53.25,66.81,71.58,57.87,DCC-NOISE-001003-2013-05-04T00-00-00.txt,1
2013-12-06 10:56:00,60.35,62.35,57.25,63.39,65.07,60.54,DCC-NOISE-001003-2013-12-06T00-00-00.txt,0
2013-12-14 10:35:00,63.68,65.94,58.62,71.75,77.34,63.01,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-04-29 11:45:00,63.14,65.21,60.47,69.08,72.12,65.64,DCC-NOISE-001003-2013-04-29T00-00-00.txt,1
2013-02-07 11:10:00,60.93,63.92,55.69,63.84,66.47,59.56,DCC-NOISE-001014-2013-02-07T00-00-00.txt,0
2013-12-11 13:57:00,60.54,63.11,55.54,63.5,66.35,58.21,DCC-NOISE-001003-2013-12-11T00-02-00.txt,0
2013-10-31 18:36:00,63.3,65.03,57.3,65.86,68.55,60.34,DCC-NOISE-001003-2013-10-31T00-00-00.txt,1
2013-01-08 23:20:00,54.98,59.14,49.18,58.1,60.81,55.0,DCC-NOISE-001003-2013-01-08T00-00-00.txt,0
2013-04-29 11:50:00,63.54,65.38,60.49,70.25,74.71,65.98,DCC-NOISE-001003-2013-04-29T00-00-00.txt,1
2013-06-08 19:55:00,56.04,59.45,46.73,59.44,62.78,50.11,DCC-NOISE-001003-2013-06-08T00-00-00.txt,0
2013-12-20 21:25:00,64.21,66.68,60.43,68.17,71.92,62.56,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-05-11 16:20:00,63.49,66.38,56.92,66.07,71.24,60.2,DCC-NOISE-001003-2013-05-11T00-00-00.txt,1
2013-01-30 13:20:00,64.25,67.45,58.9,73.94,80.76,63.75,DCC-NOISE-001014-2013-01-30T00-00-00.txt,1
2013-12-14 14:45:00,64.72,67.4,60.77,71.18,75.74,63.96,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-02-13 08:45:00,61.83,64.76,56.46,64.19,66.84,60.02,DCC-NOISE-001014-2013-02-13T00-00-00.txt,0
2013-01-14 17:26:00,60.46,62.65,57.1,63.14,64.85,60.39,DCC-NOISE-001003-2013-01-14T00-00-00.txt,0
2013-01-26 09:30:00,59.78,63.77,54.04,62.14,65.13,56.96,DCC-NOISE-001014-2013-01-26T00-00-00.txt,0
2013-12-05 06:27:00,65.65,72.63,55.94,76.13,83.53,61.08,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-01-08 14:00:00,72.87,74.58,70.18,71.59,73.24,68.97,DCC-NOISE-001003-2013-01-08T00-00-00.txt,1
2013-03-19 12:30:00,65.05,67.7,59.77,68.26,71.05,62.71,DCC-NOISE-001003-2013-03-19T00-00-00.txt,1
2013-12-16 09:20:00,63.37,65.11,61.53,65.13,66.87,62.59,DCC-NOISE-001003-2013-12-16T00-00-00.txt,1
2013-10-08 19:26:00,56.93,60.09,51.95,62.44,67.11,56.86,DCC-NOISE-001003-2013-10-08T00-00-00.txt,0
2013-06-23 15:00:00,60.77,63.53,56.28,63.49,66.34,59.23,DCC-NOISE-001003-2013-06-23T00-00-00.txt,0
2013-05-13 12:40:00,61.05,63.68,56.86,67.43,70.18,60.97,DCC-NOISE-001003-2013-05-13T00-00-00.txt,0
2013-12-03 14:12:00,61.65,63.31,57.94,63.52,65.31,61.01,DCC-NOISE-001003-2013-12-03T00-00-00.txt,0
2013-03-26 12:00:00,63.22,64.95,57.76,65.08,66.98,59.04,DCC-NOISE-001003-2013-03-26T00-00-00.txt,1
2013-10-09 06:41:00,55.72,58.53,51.99,59.84,63.01,55.74,DCC-NOISE-001003-2013-10-09T00-00-00.txt,0
2013-01-25 14:15:00,67.71,71.24,61.85,78.57,85.05,67.59,DCC-NOISE-001014-2013-01-25T00-00-00.txt,1
2013-12-29 18:12:00,62.3,63.03,55.68,67.03,72.45,58.77,DCC-NOISE-001003-2013-12-29T00-02-00.txt,0
2013-03-25 06:50:00,55.9,59.37,51.08,58.65,61.63,54.57,DCC-NOISE-001003-2013-03-25T00-00-00.txt,0
2013-01-24 21:31:00,55.67,59.44,50.05,58.88,62.24,54.17,DCC-NOISE-001014-2013-01-24T00-00-00.txt,0
2013-01-27 19:05:00,61.07,63.65,56.85,63.54,66.02,59.66,DCC-NOISE-001014-2013-01-27T00-00-00.txt,0
2013-04-23 10:45:00,69.07,73.81,54.99,74.52,79.19,58.87,DCC-NOISE-001003-2013-04-23T00-00-00.txt,1
2013-11-06 17:47:00,60.35,65.22,55.3,64.27,68.35,59.7,DCC-NOISE-001003-2013-11-06T00-00-00.txt,0
2013-07-10 23:45:00,50.7,56.12,42.24,54.46,59.4,47.54,DCC-NOISE-001003-2013-07-10T00-00-00.txt,0
2013-05-13 10:55:00,66.39,71.16,60.86,72.65,76.93,66.83,DCC-NOISE-001003-2013-05-13T00-00-00.txt,1
2013-01-11 10:13:00,58.71,62.38,52.62,61.52,64.81,56.38,DCC-NOISE-001003-2013-01-11T00-00-00.txt,0
2013-04-17 16:10:00,60.41,62.92,56.87,69.13,75.22,61.4,DCC-NOISE-001003-2013-04-17T00-00-00.txt,0
2013-06-07 16:40:00,57.06,59.11,53.28,59.64,62.26,55.69,DCC-NOISE-001003-2013-06-07T00-00-00.txt,0
2013-12-26 21:50:00,63.12,65.86,57.15,69.17,73.45,61.72,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-04-26 23:57:00,53.84,57.67,48.0,56.44,60.0,51.81,DCC-NOISE-001003-2013-04-26T00-00-00.txt,0
2013-04-16 10:25:00,63.43,66.97,57.81,72.95,79.31,63.19,DCC-NOISE-001003-2013-04-16T00-00-00.txt,1
2013-04-28 14:45:00,72.3,74.28,69.33,71.48,73.42,68.69,DCC-NOISE-001003-2013-04-28T00-00-00.txt,1
2013-06-10 17:40:00,55.07,57.74,49.72,59.71,63.05,54.46,DCC-NOISE-001003-2013-06-10T00-00-00.txt,0
2013-09-01 14:50:00,56.64,59.85,50.93,60.11,63.31,54.4,DCC-NOISE-001003-2013-09-01T00-00-00.txt,0
2013-03-21 14:25:00,63.94,66.11,60.09,68.11,69.77,64.8,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-08-01 22:50:00,53.06,58.0,44.64,55.73,59.4,48.75,DCC-NOISE-001003-2013-08-01T00-00-00.txt,0
2013-09-07 05:30:00,52.28,58.16,45.22,54.08,59.15,49.23,DCC-NOISE-001003-2013-09-07T00-00-00.txt,0
2013-12-07 16:37:00,62.29,64.02,59.35,63.15,64.82,60.36,DCC-NOISE-001003-2013-12-07T00-02-00.txt,0
2013-10-12 04:41:00,49.07,55.53,41.9,50.19,56.7,43.23,DCC-NOISE-001003-2013-10-12T00-00-00.txt,0
2013-04-09 16:05:00,56.7,60.17,51.4,61.03,64.5,54.33,DCC-NOISE-001003-2013-04-09T00-00-00.txt,0
2013-03-08 18:10:00,58.76,61.26,54.83,62.71,64.8,59.17,DCC-NOISE-001003-2013-03-08T00-00-00.txt,0
2013-04-14 14:35:00,63.29,65.98,58.44,72.01,78.55,61.74,DCC-NOISE-001003-2013-04-14T00-00-00.txt,1
2013-05-05 14:55:00,70.27,72.34,67.14,69.02,70.95,66.2,DCC-NOISE-001003-2013-05-05T00-00-00.txt,1
2013-04-18 17:55:00,63.73,68.86,58.37,73.24,80.5,62.9,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-04-26 14:15:00,60.43,62.71,57.31,64.15,66.42,60.65,DCC-NOISE-001003-2013-04-26T00-00-00.txt,0
2013-09-30 04:52:00,48.86,54.71,42.18,50.84,56.55,45.43,DCC-NOISE-001003-2013-09-30T00-00-00.txt,0
2013-08-12 15:25:00,61.4,64.83,55.1,64.43,67.63,58.46,DCC-NOISE-001003-2013-08-12T00-00-00.txt,0
2013-12-26 23:10:00,63.47,67.42,56.72,73.14,79.28,61.36,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-04-23 10:40:00,70.8,73.75,65.16,76.1,79.31,70.83,DCC-NOISE-001003-2013-04-23T00-00-00.txt,1
2013-08-18 12:25:00,63.09,66.65,54.58,66.69,70.19,59.1,DCC-NOISE-001003-2013-08-18T00-00-00.txt,1
2013-05-17 05:15:00,67.23,73.4,47.63,66.52,72.11,50.77,DCC-NOISE-001003-2013-05-17T00-00-00.txt,1
2013-06-13 09:00:00,60.21,63.04,56.5,63.66,66.33,60.22,DCC-NOISE-001003-2013-06-13T00-00-00.txt,0
2013-01-30 13:05:00,64.6,66.5,60.38,73.85,80.1,64.84,DCC-NOISE-001014-2013-01-30T00-00-00.txt,1
2013-03-22 13:00:00,64.68,67.57,58.37,66.13,68.76,60.08,DCC-NOISE-001003-2013-03-22T00-00-00.txt,1
2013-03-24 15:20:00,60.61,62.59,56.92,62.79,65.37,59.09,DCC-NOISE-001003-2013-03-24T00-00-00.txt,0
2013-04-22 06:25:00,56.12,59.21,52.69,60.07,63.34,56.27,DCC-NOISE-001003-2013-04-22T00-00-00.txt,0
2013-12-21 21:58:00,59.65,62.39,55.73,62.63,65.64,58.05,DCC-NOISE-001003-2013-12-21T00-03-00.txt,0
2013-04-02 14:00:00,61.65,64.66,56.3,62.48,65.37,58.42,DCC-NOISE-001003-2013-04-02T00-00-00.txt,0
2013-01-28 15:45:00,61.02,63.5,56.69,66.32,70.65,61.07,DCC-NOISE-001014-2013-01-28T00-00-00.txt,0
2013-05-09 18:05:00,60.29,61.96,57.34,64.86,67.06,61.1,DCC-NOISE-001003-2013-05-09T00-00-00.txt,0
2013-12-27 14:37:00,64.34,66.59,60.76,68.81,72.46,63.85,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-10-05 18:52:00,56.16,59.28,51.65,60.44,64.08,55.23,DCC-NOISE-001003-2013-10-05T00-00-00.txt,0
2013-05-03 09:35:00,71.15,74.03,56.61,70.47,72.97,61.21,DCC-NOISE-001003-2013-05-03T00-00-00.txt,1
2013-12-30 13:40:00,63.49,65.26,60.13,64.9,67.03,61.8,DCC-NOISE-001003-2013-12-30T00-00-00.txt,1
2013-01-18 12:51:00,64.28,65.64,58.49,67.9,71.26,60.83,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-12-05 09:32:00,66.38,71.22,60.54,75.51,83.29,65.33,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-03-22 09:20:00,64.61,66.2,57.0,66.62,69.87,60.05,DCC-NOISE-001003-2013-03-22T00-00-00.txt,1
2013-12-20 19:30:00,63.42,65.79,58.18,71.39,76.88,62.44,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-02-10 14:10:00,62.14,65.74,56.22,64.2,66.87,59.44,DCC-NOISE-001014-2013-02-10T00-00-00.txt,0
2013-02-04 09:15:00,61.3,63.37,57.11,68.02,71.93,61.62,DCC-NOISE-001014-2013-02-04T00-00-00.txt,0
2013-06-27 05:20:00,50.64,53.97,47.56,53.92,57.02,51.11,DCC-NOISE-001003-2013-06-27T00-00-00.txt,0
2013-03-22 07:25:00,61.12,64.02,55.58,66.02,69.35,59.2,DCC-NOISE-001003-2013-03-22T00-00-00.txt,0
2013-12-19 14:43:00,63.49,64.86,61.1,66.18,68.43,63.22,DCC-NOISE-001003-2013-12-19T00-03-00.txt,1
2013-05-18 02:35:00,73.15,82.04,46.62,75.44,84.26,51.52,DCC-NOISE-001003-2013-05-18T00-00-00.txt,1
2013-01-05 16:00:00,63.75,63.78,54.45,65.66,67.69,58.18,DCC-NOISE-001003-2013-01-05T00-00-00.txt,1
2013-06-15 22:00:00,64.85,70.07,53.63,65.06,69.3,56.43,DCC-NOISE-001003-2013-06-15T00-00-00.txt,1
2013-12-05 12:07:00,66.19,70.92,59.89,73.65,79.81,64.19,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-09-09 15:45:00,56.13,58.79,51.54,60.09,63.13,55.84,DCC-NOISE-001003-2013-09-09T00-00-00.txt,0
2013-01-27 13:35:00,64.58,67.02,60.32,71.55,77.48,64.38,DCC-NOISE-001014-2013-01-27T00-00-00.txt,1
2013-02-09 20:05:00,57.47,62.01,51.44,61.05,64.49,54.88,DCC-NOISE-001014-2013-02-09T00-00-00.txt,0
2013-06-30 09:20:00,54.49,58.81,48.84,58.31,63.08,51.46,DCC-NOISE-001003-2013-06-30T00-00-00.txt,0
2013-08-19 12:40:00,57.39,59.89,53.27,61.66,64.29,57.48,DCC-NOISE-001003-2013-08-19T00-00-00.txt,0
2013-03-17 12:45:00,60.3,63.14,56.02,62.34,65.57,57.51,DCC-NOISE-001003-2013-03-17T00-00-00.txt,0
2013-02-03 12:35:00,63.27,66.07,57.39,64.9,68.0,59.68,DCC-NOISE-001014-2013-02-03T00-00-00.txt,1
2013-06-14 05:10:00,46.74,50.16,42.46,49.37,52.23,46.16,DCC-NOISE-001003-2013-06-14T00-00-00.txt,0
2013-12-10 02:00:00,46.79,54.44,39.26,51.72,58.11,44.25,DCC-NOISE-001003-2013-12-10T00-00-00.txt,0
2013-04-18 14:10:00,64.54,67.07,60.32,72.96,79.16,64.89,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-03-06 19:40:00,57.81,61.41,52.01,61.26,64.25,56.35,DCC-NOISE-001003-2013-03-06T00-00-00.txt,0
2013-12-04 01:17:00,53.65,59.0,45.2,55.54,59.55,48.98,DCC-NOISE-001003-2013-12-04T00-00-00.txt,0
2013-03-22 10:10:00,64.58,67.69,59.29,72.09,77.3,63.19,DCC-NOISE-001003-2013-03-22T00-00-00.txt,1
2013-03-24 14:35:00,59.5,61.93,53.95,62.93,65.23,57.64,DCC-NOISE-001003-2013-03-24T00-00-00.txt,0
2013-04-13 02:05:00,53.74,58.5,44.81,56.11,60.8,47.81,DCC-NOISE-001003-2013-04-13T00-00-00.txt,0
2013-05-09 08:40:00,63.73,65.64,56.91,68.26,73.47,60.04,DCC-NOISE-001003-2013-05-09T00-00-00.txt,1
2013-03-05 17:05:00,58.18,61.12,52.78,61.92,64.91,56.24,DCC-NOISE-001003-2013-03-05T00-00-00.txt,0
2013-01-25 11:50:00,63.42,65.04,56.98,66.42,68.81,61.09,DCC-NOISE-001014-2013-01-25T00-00-00.txt,1
2013-12-23 23:57:00,63.63,67.53,55.58,72.6,78.37,60.9,DCC-NOISE-001003-2013-12-23T00-02-00.txt,1
2013-07-08 07:25:00,55.66,59.15,49.55,61.35,65.78,54.48,DCC-NOISE-001003-2013-07-08T00-00-00.txt,0
2013-05-18 18:15:00,60.69,63.17,56.39,64.05,67.28,59.24,DCC-NOISE-001003-2013-05-18T00-00-00.txt,0
2013-02-06 01:40:00,50.38,55.73,43.77,54.1,57.98,48.27,DCC-NOISE-001014-2013-02-06T00-00-00.txt,0
2013-01-25 18:20:00,63.07,66.01,58.51,65.09,67.41,61.46,DCC-NOISE-001014-2013-01-25T00-00-00.txt,1
2013-10-31 19:26:00,63.89,69.01,56.87,66.25,71.57,59.38,DCC-NOISE-001003-2013-10-31T00-00-00.txt,1
2013-03-27 12:25:00,63.86,65.56,61.1,64.71,67.02,61.57,DCC-NOISE-001003-2013-03-27T00-00-00.txt,1
2013-06-09 04:00:00,51.87,57.47,41.68,52.68,57.47,44.31,DCC-NOISE-001003-2013-06-09T00-00-00.txt,0
2013-01-08 10:20:00,74.63,76.87,71.43,73.46,75.68,70.42,DCC-NOISE-001003-2013-01-08T00-00-00.txt,1
2013-06-27 15:25:00,58.0,60.62,54.12,61.1,63.88,57.47,DCC-NOISE-001003-2013-06-27T00-00-00.txt,0
2013-10-13 13:51:00,56.68,60.34,48.77,58.98,62.35,52.25,DCC-NOISE-001003-2013-10-13T00-00-00.txt,0
2013-02-02 17:40:00,58.91,61.51,54.57,62.95,65.2,57.96,DCC-NOISE-001014-2013-02-02T00-00-00.txt,0
2013-04-11 23:10:00,55.47,60.48,47.72,57.37,62.03,50.6,DCC-NOISE-001003-2013-04-11T00-00-00.txt,0
2013-10-31 11:41:00,66.9,68.67,63.38,71.36,73.4,67.83,DCC-NOISE-001003-2013-10-31T00-00-00.txt,1
2013-06-08 11:05:00,54.55,57.77,47.86,57.54,61.26,50.99,DCC-NOISE-001003-2013-06-08T00-00-00.txt,0
2013-12-26 20:45:00,71.55,78.38,59.77,79.99,86.22,65.27,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-04-16 12:15:00,65.32,72.77,57.57,76.29,85.0,62.05,DCC-NOISE-001003-2013-04-16T00-00-00.txt,1
2013-10-10 10:56:00,66.52,76.24,53.61,67.39,76.22,57.43,DCC-NOISE-001003-2013-10-10T00-00-00.txt,1
2013-02-03 12:30:00,61.35,63.87,57.05,64.88,68.11,60.21,DCC-NOISE-001014-2013-02-03T00-00-00.txt,0
2013-10-04 11:17:00,64.15,68.56,60.09,71.73,75.81,66.87,DCC-NOISE-001003-2013-10-04T00-00-00.txt,1
2013-08-18 13:25:00,65.27,71.27,56.88,68.63,73.98,62.07,DCC-NOISE-001003-2013-08-18T00-00-00.txt,1
2013-08-28 21:20:00,55.19,58.22,49.7,59.38,61.98,54.32,DCC-NOISE-001003-2013-08-28T00-00-00.txt,0
2013-04-07 14:55:00,57.02,59.96,51.23,62.08,65.53,56.08,DCC-NOISE-001003-2013-04-07T00-00-00.txt,0
2013-12-20 18:10:00,63.22,65.98,59.4,69.42,74.49,63.15,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-04-26 07:40:00,60.71,63.28,56.81,64.93,68.21,60.62,DCC-NOISE-001003-2013-04-26T00-00-00.txt,0
2013-05-11 19:40:00,65.16,68.3,56.13,71.15,77.24,59.58,DCC-NOISE-001003-2013-05-11T00-00-00.txt,1
2013-12-24 09:10:00,60.22,62.74,55.84,66.74,71.14,59.89,DCC-NOISE-001003-2013-12-24T00-00-00.txt,0
2013-12-23 08:22:00,63.67,67.3,58.04,72.9,78.48,62.86,DCC-NOISE-001003-2013-12-23T00-02-00.txt,1
2013-09-11 16:10:00,66.24,65.32,55.3,68.07,70.89,59.05,DCC-NOISE-001003-2013-09-11T00-00-00.txt,1
2013-02-08 16:45:00,59.63,62.07,54.88,62.8,65.04,58.76,DCC-NOISE-001014-2013-02-08T00-00-00.txt,0
2013-12-27 06:42:00,64.38,68.83,56.17,72.49,78.37,60.86,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-01-18 04:26:00,63.37,70.96,48.83,68.77,76.54,54.14,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-07-18 16:45:00,54.5,57.58,47.9,59.88,63.58,54.04,DCC-NOISE-001003-2013-07-18T00-00-00.txt,0
2013-10-19 15:07:00,58.71,61.47,53.37,62.21,64.46,57.59,DCC-NOISE-001003-2013-10-19T00-00-00.txt,0
2013-04-23 18:00:00,71.8,73.65,69.32,70.62,72.24,68.09,DCC-NOISE-001003-2013-04-23T00-00-00.txt,1
2013-03-20 20:35:00,56.58,60.81,48.13,59.66,63.43,52.36,DCC-NOISE-001003-2013-03-20T00-00-00.txt,0
2013-06-10 19:30:00,60.44,69.03,48.28,63.53,72.24,51.69,DCC-NOISE-001003-2013-06-10T00-00-00.txt,0
2013-04-17 22:00:00,64.11,67.55,57.4,73.1,79.97,62.36,DCC-NOISE-001003-2013-04-17T00-00-00.txt,1
2013-12-23 12:17:00,61.14,63.48,57.88,67.04,70.22,61.6,DCC-NOISE-001003-2013-12-23T00-02-00.txt,0
2013-03-20 11:20:00,67.99,72.81,62.11,70.96,75.03,65.36,DCC-NOISE-001003-2013-03-20T00-00-00.txt,1
2013-04-22 15:30:00,64.92,71.87,56.6,70.71,75.73,62.51,DCC-NOISE-001003-2013-04-22T00-00-00.txt,1
2013-12-23 23:22:00,65.46,69.19,57.85,74.65,80.22,62.93,DCC-NOISE-001003-2013-12-23T00-02-00.txt,1
2013-10-20 19:52:00,57.34,60.44,53.03,60.26,62.83,56.6,DCC-NOISE-001003-2013-10-20T00-00-00.txt,0
2013-04-14 19:10:00,63.64,66.99,58.58,73.79,80.68,63.37,DCC-NOISE-001003-2013-04-14T00-00-00.txt,1
2013-05-04 17:20:00,59.05,61.64,55.14,64.31,69.28,58.79,DCC-NOISE-001003-2013-05-04T00-00-00.txt,0
2013-12-14 12:05:00,66.91,70.66,61.77,76.27,83.14,64.99,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-02-24 16:20:00,57.47,61.3,50.84,59.52,63.14,53.99,DCC-NOISE-001003-2013-02-24T00-00-00.txt,0
2013-12-23 04:27:00,48.26,54.07,42.57,51.16,55.89,46.58,DCC-NOISE-001003-2013-12-23T00-02-00.txt,0
2013-12-24 16:40:00,61.19,63.41,57.91,63.29,65.02,60.26,DCC-NOISE-001003-2013-12-24T00-00-00.txt,0
2013-04-29 09:10:00,61.28,64.5,57.64,65.71,68.43,62.3,DCC-NOISE-001003-2013-04-29T00-00-00.txt,0
2013-08-28 15:30:00,66.84,70.71,61.71,72.49,75.41,67.14,DCC-NOISE-001003-2013-08-28T00-00-00.txt,1
2013-04-11 13:55:00,58.52,61.32,53.15,62.38,65.0,57.05,DCC-NOISE-001003-2013-04-11T00-00-00.txt,0
2013-03-14 16:40:00,60.37,63.4,55.43,64.7,68.55,59.17,DCC-NOISE-001003-2013-03-14T00-00-00.txt,0
2013-01-07 11:50:00,60.71,63.3,57.24,64.02,66.62,60.78,DCC-NOISE-001003-2013-01-07T00-00-00.txt,0
2013-12-28 23:15:00,63.55,69.49,55.4,66.29,71.19,59.87,DCC-NOISE-001003-2013-12-28T00-00-00.txt,1
2013-03-13 17:00:00,64.59,63.18,55.01,66.01,66.0,58.66,DCC-NOISE-001003-2013-03-13T00-00-00.txt,1
2013-12-27 09:37:00,63.64,66.5,57.04,72.46,78.79,60.69,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-12-04 15:07:00,60.62,62.41,57.99,63.71,65.61,61.21,DCC-NOISE-001003-2013-12-04T00-00-00.txt,0
2013-11-19 12:16:00,71.5,76.57,58.63,75.17,79.18,63.95,DCC-NOISE-001003-2013-11-19T00-00-00.txt,1
2013-12-14 15:05:00,65.82,68.17,62.76,74.01,79.82,65.51,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-12-14 15:00:00,64.9,66.36,62.38,70.7,75.42,65.22,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-12-27 10:07:00,64.22,66.37,60.26,70.69,75.4,62.74,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-02-03 11:55:00,60.67,63.61,56.36,64.88,68.38,60.12,DCC-NOISE-001014-2013-02-03T00-00-00.txt,0
2013-12-05 08:42:00,67.34,71.47,60.39,76.98,82.78,65.98,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-02-01 13:15:00,64.32,65.88,58.1,68.47,73.7,62.5,DCC-NOISE-001014-2013-02-01T00-00-00.txt,1
2013-05-04 11:55:00,60.75,62.82,56.3,67.43,72.23,61.42,DCC-NOISE-001003-2013-05-04T00-00-00.txt,0
2013-12-27 15:27:00,64.79,67.17,60.95,70.33,75.77,63.56,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-08-11 10:55:00,54.45,57.2,50.18,58.32,61.83,53.46,DCC-NOISE-001003-2013-08-11T00-00-00.txt,0
2013-04-16 12:25:00,64.64,68.93,56.96,75.34,82.75,62.84,DCC-NOISE-001003-2013-04-16T00-00-00.txt,1
2013-01-18 06:51:00,63.74,72.11,52.41,69.15,77.19,57.27,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-01-31 11:25:00,63.41,67.33,55.46,66.6,70.58,59.98,DCC-NOISE-001014-2013-01-31T00-00-00.txt,1
2013-02-13 08:40:00,61.4,64.72,57.05,63.96,66.77,60.85,DCC-NOISE-001014-2013-02-13T00-00-00.txt,0
